threads,delta,time_es,cpu_load
8,9000,102.49333333333334,1.7959966666666667
8,9200,98.91666666666667,1.80999
8,9400,103.24066666666666,1.7341466666666667
8,9600,97.62566666666667,1.8393133333333334
8,9800,96.89266666666667,1.8110600000000001
9,1000,188.939,2.0676033333333335
9,1200,185.9656666666667,1.9960166666666668
9,1400,168.72933333333333,2.049653333333333
9,1600,169.545,1.9755666666666667
9,1800,155.34566666666666,2.005176666666667
9,2000,163.35266666666666,1.9399499999999998
9,2200,151.40200000000002,1.9692733333333334
9,2400,139.22533333333334,2.03452
9,2600,138.43800000000002,1.9880966666666666
9,2800,141.79766666666666,1.9884666666666666
9,3000,134.72766666666666,1.9970533333333333
9,3200,129.25933333333333,2.05316
9,3400,139.13766666666666,1.88284
9,3600,131.90466666666666,1.9849166666666667
9,3800,132.995,1.89897
9,4000,128.72366666666667,1.92527
9,4200,127.25566666666667,1.9702633333333335
9,4400,132.01166666666668,1.8845866666666666
9,4600,123.31466666666667,1.94925
9,4800,123.62333333333333,1.9430766666666666
9,5000,129.76466666666667,1.8684666666666667
9,5200,128.75133333333335,1.8655733333333335
9,5400,115.97966666666667,1.9760799999999998
9,5600,123.59633333333333,1.85611
9,5800,122.11866666666667,1.8873300000000002
9,6000,122.33533333333332,1.86546
9,6200,117.40733333333333,1.9083166666666667
9,6400,115.17166666666667,1.9339966666666666
9,6600,117.85266666666666,1.9061199999999998
9,6800,117.76466666666666,1.8918766666666667
9,7000,111.18066666666665,1.9514233333333333
9,7200,117.82133333333333,1.83681
9,7400,111.37433333333333,1.8960233333333332
9,7600,113.031,1.9220233333333334
9,7800,108.97366666666666,1.89621
9,8000,108.27999999999999,1.9355133333333334
9,8200,116.16666666666667,1.8535866666666667
9,8400,109.27233333333334,1.9053533333333332
9,8600,110.895,1.9000700000000001
9,8800,111.81833333333333,1.8566733333333334
9,9000,109.16033333333333,1.8673333333333335
9,9200,102.44166666666666,1.9920466666666667
9,9400,103.72333333333334,1.9171166666666668
9,9600,106.76333333333334,1.94249
9,9800,102.40666666666668,1.9428066666666668
